unb_code,unb_code_with_digit,client_code,geography,commercial,operation,super_commercial,operation_type,geo_code,commercial_code,cod_tipo_operacao,cod_supercom,nom_coordenador,flag_fd,keyfiltrodistrib,sigla_uf,flag_ativo,nome_dr,nome_dr_supercom,nome_gc,grupo_revendas_spo,cidade_matriz,coordenador_central_bebida,grupo_foco_regional,tipo_antigo,supercom_antiga,old_commercial,old_operation,nielsen_split,resale_group_ccttv,segmentation,secondary_segmentation,manual_subsegmentation,manual_secondary_subsegmentation,insert_date,folder_date
5405,54051,48271,GEO_4,COM_2,OP_1,SUPERCOM_2,Indirect,12,17,6,5,Coordinator_19,0,KEY_1,IL,Active,Director_14,Director_SC_9,Manager_8,Group_3,Springfield,Central_Coord_3,Focus_1,Type_3,OldSC_2,OldCom_3,OldOp_12,Nielsen_2,CCTTV_1,Seg_3,SecSeg_2,ManSeg_3,ManSecSeg_2,2024-01-06 11:26:36,2024-01-06
5956,59566,60025,GEO_1,COM_2,OP_3,SUPERCOM_5,Direct,31,64,4,16,Coordinator_19,0,KEY_75,PA,Active,Director_10,Director_SC_4,Manager_15,Group_7,Georgetown,Central_Coord_10,Focus_6,Type_2,OldSC_5,OldCom_2,OldOp_2,Nielsen_3,CCTTV_8,Seg_2,SecSeg_4,ManSeg_1,ManSecSeg_2,2025-07-26 09:07:22,2025-07-26
8912,89122,34019,GEO_3,COM_4,OP_12,SUPERCOM_1,Direct,45,95,8,18,Coordinator_25,0,KEY_51,CA,Active,Director_13,Director_SC_8,Manager_21,Group_10,Riverside,Central_Coord_10,Focus_5,Type_2,OldSC_4,OldCom_3,OldOp_4,Nielsen_2,CCTTV_1,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_1,2023-08-15 00:18:12,2023-08-15
7278,72789,79522,GEO_3,COM_4,OP_13,SUPERCOM_3,Indirect,12,9,10,2,Coordinator_18,0,KEY_50,TX,Active,Director_14,Director_SC_12,Manager_3,Group_5,Hilltown,Central_Coord_9,Focus_6,Type_3,OldSC_4,OldCom_1,OldOp_11,Nielsen_1,CCTTV_2,Seg_5,SecSeg_1,ManSeg_3,ManSecSeg_3,2023-12-05 18:03:24,2023-12-05
8371,83715,31077,GEO_5,COM_6,OP_6,SUPERCOM_2,Direct,44,87,3,16,Coordinator_16,1,KEY_65,NY,Inactive,Director_4,Director_SC_9,Manager_24,Group_7,Georgetown,Central_Coord_8,Focus_8,Type_4,OldSC_3,OldCom_10,OldOp_1,Nielsen_5,CCTTV_4,Seg_2,SecSeg_2,ManSeg_3,ManSecSeg_2,2024-05-12 11:42:34,2024-05-12
5715,57159,58946,GEO_1,COM_5,OP_4,SUPERCOM_3,Indirect,20,71,5,19,Coordinator_25,0,KEY_61,FL,Inactive,Director_8,Director_SC_14,Manager_14,Group_5,Lakeside,Central_Coord_7,Focus_2,Type_2,OldSC_3,OldCom_10,OldOp_10,Nielsen_3,CCTTV_5,Seg_6,SecSeg_4,ManSeg_2,ManSecSeg_2,2025-06-11 01:24:11,2025-06-11
1801,18013,40579,GEO_4,COM_7,OP_3,SUPERCOM_1,Indirect,47,99,4,16,Coordinator_18,1,KEY_46,NY,Active,Director_14,Director_SC_15,Manager_7,Group_1,Springfield,Central_Coord_10,Focus_8,Type_1,OldSC_3,OldCom_4,OldOp_14,Nielsen_5,CCTTV_2,Seg_1,SecSeg_4,ManSeg_1,ManSecSeg_1,2025-11-03 23:49:13,2025-11-03
2256,22564,68915,GEO_4,COM_7,OP_11,SUPERCOM_2,Direct,41,62,4,18,Coordinator_19,0,KEY_60,IL,Active,Director_5,Director_SC_11,Manager_13,Group_1,Meadowbrook,Central_Coord_6,Focus_5,Type_5,OldSC_1,OldCom_4,OldOp_15,Nielsen_2,CCTTV_6,Seg_4,SecSeg_3,ManSeg_1,ManSecSeg_3,2023-11-16 22:53:28,2023-11-16
9381,93818,56511,GEO_4,COM_2,OP_9,SUPERCOM_4,Direct,17,48,7,18,Coordinator_29,1,KEY_93,OH,Inactive,Director_8,Director_SC_14,Manager_16,Group_7,Lakeside,Central_Coord_8,Focus_2,Type_5,OldSC_3,OldCom_1,OldOp_3,Nielsen_4,CCTTV_5,Seg_3,SecSeg_3,ManSeg_1,ManSecSeg_1,2024-07-22 20:44:25,2024-07-22
8276,82764,98909,GEO_2,COM_3,OP_11,SUPERCOM_5,Indirect,16,13,10,6,Coordinator_7,0,KEY_73,NY,Active,Director_3,Director_SC_6,Manager_13,Group_10,Georgetown,Central_Coord_2,Focus_7,Type_2,OldSC_4,OldCom_4,OldOp_5,Nielsen_3,CCTTV_5,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_1,2023-05-19 21:48:11,2023-05-19
2656,26565,83925,GEO_3,COM_6,OP_11,SUPERCOM_3,Indirect,41,5,7,8,Coordinator_27,1,KEY_71,NY,Active,Director_4,Director_SC_4,Manager_17,Group_2,Hilltown,Central_Coord_1,Focus_5,Type_2,OldSC_5,OldCom_8,OldOp_1,Nielsen_5,CCTTV_8,Seg_1,SecSeg_4,ManSeg_3,ManSecSeg_2,2024-08-29 02:33:29,2024-08-29
4802,48029,56968,GEO_2,COM_5,OP_17,SUPERCOM_5,Direct,34,42,3,14,Coordinator_21,1,KEY_80,NY,Active,Director_1,Director_SC_7,Manager_12,Group_10,Springfield,Central_Coord_4,Focus_2,Type_4,OldSC_2,OldCom_9,OldOp_9,Nielsen_4,CCTTV_3,Seg_3,SecSeg_1,ManSeg_2,ManSecSeg_2,2025-01-29 17:32:22,2025-01-29
1779,17796,91195,GEO_5,COM_8,OP_8,SUPERCOM_2,Indirect,19,78,7,11,Coordinator_4,0,KEY_24,NY,Active,Director_13,Director_SC_13,Manager_6,Group_1,Riverside,Central_Coord_4,Focus_8,Type_4,OldSC_3,OldCom_9,OldOp_4,Nielsen_3,CCTTV_6,Seg_6,SecSeg_1,ManSeg_2,ManSecSeg_1,2024-02-28 03:23:11,2024-02-28
9416,94166,23389,GEO_5,COM_4,OP_3,SUPERCOM_5,Indirect,5,72,6,6,Coordinator_17,0,KEY_6,IL,Active,Director_7,Director_SC_6,Manager_5,Group_4,Meadowbrook,Central_Coord_10,Focus_6,Type_5,OldSC_5,OldCom_8,OldOp_12,Nielsen_5,CCTTV_4,Seg_4,SecSeg_3,ManSeg_2,ManSecSeg_2,2023-07-24 07:41:22,2023-07-24
7420,74203,96473,GEO_2,COM_2,OP_3,SUPERCOM_2,Indirect,18,16,2,16,Coordinator_19,1,KEY_38,FL,Inactive,Director_12,Director_SC_8,Manager_9,Group_5,Georgetown,Central_Coord_1,Focus_3,Type_4,OldSC_2,OldCom_2,OldOp_12,Nielsen_1,CCTTV_2,Seg_1,SecSeg_4,ManSeg_1,ManSecSeg_2,2023-09-22 14:25:42,2023-09-22
2497,24975,76338,GEO_3,COM_1,OP_8,SUPERCOM_4,Direct,42,36,9,12,Coordinator_27,1,KEY_17,OH,Inactive,Director_9,Director_SC_11,Manager_18,Group_4,Lakeside,Central_Coord_6,Focus_7,Type_5,OldSC_1,OldCom_4,OldOp_12,Nielsen_3,CCTTV_8,Seg_6,SecSeg_2,ManSeg_1,ManSecSeg_3,2024-01-26 14:02:52,2024-01-26
6237,62371,71393,GEO_4,COM_5,OP_19,SUPERCOM_4,Indirect,25,57,3,7,Coordinator_16,0,KEY_9,NY,Active,Director_11,Director_SC_12,Manager_1,Group_6,Lakeside,Central_Coord_9,Focus_5,Type_1,OldSC_1,OldCom_9,OldOp_3,Nielsen_3,CCTTV_6,Seg_5,SecSeg_3,ManSeg_1,ManSecSeg_2,2024-10-27 21:37:21,2024-10-27
5981,59816,20142,GEO_4,COM_10,OP_13,SUPERCOM_1,Direct,39,37,6,18,Coordinator_1,1,KEY_15,IL,Active,Director_5,Director_SC_5,Manager_20,Group_8,Georgetown,Central_Coord_3,Focus_7,Type_4,OldSC_3,OldCom_9,OldOp_13,Nielsen_5,CCTTV_8,Seg_6,SecSeg_3,ManSeg_2,ManSecSeg_1,2025-05-05 06:06:09,2025-05-05
2644,26444,43763,GEO_5,COM_7,OP_9,SUPERCOM_1,Direct,22,74,5,7,Coordinator_13,1,KEY_78,OH,Inactive,Director_2,Director_SC_8,Manager_23,Group_10,Meadowbrook,Central_Coord_2,Focus_3,Type_3,OldSC_1,OldCom_4,OldOp_7,Nielsen_5,CCTTV_3,Seg_2,SecSeg_3,ManSeg_2,ManSecSeg_3,2024-05-22 12:48:36,2024-05-22
7314,73141,47329,GEO_5,COM_1,OP_13,SUPERCOM_1,Direct,8,47,7,20,Coordinator_4,1,KEY_17,OH,Active,Director_15,Director_SC_8,Manager_17,Group_6,Hilltown,Central_Coord_5,Focus_1,Type_5,OldSC_1,OldCom_9,OldOp_8,Nielsen_3,CCTTV_5,Seg_3,SecSeg_2,ManSeg_1,ManSecSeg_3,2023-04-02 20:25:05,2023-04-02
7871,78719,72168,GEO_1,COM_3,OP_8,SUPERCOM_1,Indirect,30,35,5,9,Coordinator_10,1,KEY_74,OH,Inactive,Director_14,Director_SC_7,Manager_1,Group_1,Meadowbrook,Central_Coord_2,Focus_2,Type_4,OldSC_2,OldCom_7,OldOp_11,Nielsen_4,CCTTV_6,Seg_1,SecSeg_2,ManSeg_2,ManSecSeg_3,2023-05-31 08:11:11,2023-05-31
2218,22189,18753,GEO_5,COM_2,OP_3,SUPERCOM_4,Indirect,27,96,6,15,Coordinator_25,0,KEY_73,NY,Active,Director_12,Director_SC_12,Manager_11,Group_7,Riverside,Central_Coord_8,Focus_3,Type_3,OldSC_5,OldCom_9,OldOp_13,Nielsen_1,CCTTV_1,Seg_1,SecSeg_2,ManSeg_2,ManSecSeg_3,2023-06-01 04:33:24,2023-06-01
9998,99982,13323,GEO_5,COM_6,OP_16,SUPERCOM_5,Indirect,13,2,3,6,Coordinator_14,1,KEY_57,OH,Inactive,Director_14,Director_SC_7,Manager_17,Group_9,Georgetown,Central_Coord_1,Focus_4,Type_2,OldSC_1,OldCom_7,OldOp_2,Nielsen_5,CCTTV_3,Seg_6,SecSeg_1,ManSeg_3,ManSecSeg_2,2024-06-14 06:56:03,2024-06-14
7885,78858,35091,GEO_3,COM_1,OP_3,SUPERCOM_2,Indirect,46,35,4,10,Coordinator_15,1,KEY_37,OH,Inactive,Director_1,Director_SC_9,Manager_18,Group_8,Hilltown,Central_Coord_6,Focus_7,Type_2,OldSC_2,OldCom_2,OldOp_12,Nielsen_4,CCTTV_3,Seg_4,SecSeg_2,ManSeg_1,ManSecSeg_1,2024-03-26 06:15:56,2024-03-26
1437,14377,70375,GEO_3,COM_2,OP_12,SUPERCOM_1,Indirect,16,71,6,11,Coordinator_30,0,KEY_54,PA,Inactive,Director_14,Director_SC_4,Manager_3,Group_5,Meadowbrook,Central_Coord_2,Focus_5,Type_3,OldSC_1,OldCom_10,OldOp_10,Nielsen_4,CCTTV_8,Seg_6,SecSeg_4,ManSeg_3,ManSecSeg_3,2024-08-09 06:12:45,2024-08-09
5485,54855,17386,GEO_2,COM_8,OP_9,SUPERCOM_5,Indirect,21,37,3,19,Coordinator_13,1,KEY_95,IL,Inactive,Director_14,Director_SC_11,Manager_11,Group_2,Hilltown,Central_Coord_2,Focus_8,Type_3,OldSC_4,OldCom_10,OldOp_11,Nielsen_1,CCTTV_7,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_1,2025-03-21 12:07:16,2025-03-21
2954,29540,47090,GEO_4,COM_9,OP_9,SUPERCOM_3,Indirect,26,18,9,5,Coordinator_19,0,KEY_30,TX,Active,Director_4,Director_SC_15,Manager_3,Group_8,Riverside,Central_Coord_1,Focus_4,Type_4,OldSC_4,OldCom_9,OldOp_5,Nielsen_5,CCTTV_8,Seg_1,SecSeg_4,ManSeg_3,ManSecSeg_3,2025-06-22 20:24:20,2025-06-22
3435,34351,77287,GEO_4,COM_10,OP_6,SUPERCOM_4,Direct,41,11,2,17,Coordinator_9,1,KEY_46,FL,Inactive,Director_9,Director_SC_10,Manager_20,Group_9,Lakeside,Central_Coord_1,Focus_1,Type_1,OldSC_1,OldCom_5,OldOp_6,Nielsen_2,CCTTV_5,Seg_2,SecSeg_3,ManSeg_2,ManSecSeg_1,2024-04-20 13:05:29,2024-04-20
8350,83505,98631,GEO_3,COM_7,OP_20,SUPERCOM_2,Direct,5,6,5,2,Coordinator_13,1,KEY_30,OH,Active,Director_11,Director_SC_5,Manager_23,Group_7,Lakeside,Central_Coord_4,Focus_1,Type_3,OldSC_5,OldCom_5,OldOp_14,Nielsen_1,CCTTV_3,Seg_6,SecSeg_1,ManSeg_2,ManSecSeg_2,2024-03-31 11:39:57,2024-03-31
1285,12851,63484,GEO_3,COM_10,OP_7,SUPERCOM_2,Direct,45,90,9,2,Coordinator_11,0,KEY_18,PA,Inactive,Director_1,Director_SC_9,Manager_1,Group_9,Riverside,Central_Coord_10,Focus_2,Type_3,OldSC_4,OldCom_5,OldOp_5,Nielsen_4,CCTTV_6,Seg_3,SecSeg_2,ManSeg_1,ManSecSeg_2,2025-01-20 19:31:57,2025-01-20
6307,63072,92221,GEO_4,COM_5,OP_9,SUPERCOM_2,Indirect,38,47,5,20,Coordinator_8,1,KEY_51,TX,Inactive,Director_6,Director_SC_3,Manager_8,Group_7,Georgetown,Central_Coord_9,Focus_4,Type_1,OldSC_1,OldCom_1,OldOp_11,Nielsen_5,CCTTV_7,Seg_4,SecSeg_4,ManSeg_3,ManSecSeg_3,2024-07-01 01:05:54,2024-07-01
7424,74249,82086,GEO_5,COM_5,OP_14,SUPERCOM_3,Direct,48,14,8,15,Coordinator_2,0,KEY_89,TX,Inactive,Director_11,Director_SC_3,Manager_25,Group_2,Riverside,Central_Coord_6,Focus_8,Type_5,OldSC_5,OldCom_8,OldOp_1,Nielsen_5,CCTTV_4,Seg_6,SecSeg_3,ManSeg_3,ManSecSeg_1,2024-04-10 09:45:18,2024-04-10
4445,44454,26011,GEO_2,COM_9,OP_17,SUPERCOM_5,Indirect,7,7,6,8,Coordinator_14,0,KEY_23,IL,Inactive,Director_15,Director_SC_15,Manager_22,Group_1,Springfield,Central_Coord_10,Focus_6,Type_2,OldSC_5,OldCom_3,OldOp_12,Nielsen_3,CCTTV_4,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_1,2024-04-25 22:48:01,2024-04-25
9900,99004,80656,GEO_1,COM_6,OP_12,SUPERCOM_2,Direct,17,22,8,5,Coordinator_21,0,KEY_78,IL,Active,Director_10,Director_SC_5,Manager_18,Group_5,Hilltown,Central_Coord_10,Focus_1,Type_2,OldSC_5,OldCom_9,OldOp_5,Nielsen_3,CCTTV_2,Seg_3,SecSeg_2,ManSeg_2,ManSecSeg_3,2025-09-09 12:11:21,2025-09-09
1519,15196,38973,GEO_5,COM_3,OP_17,SUPERCOM_2,Indirect,44,63,4,7,Coordinator_4,0,KEY_14,FL,Inactive,Director_1,Director_SC_11,Manager_8,Group_6,Riverside,Central_Coord_3,Focus_3,Type_1,OldSC_4,OldCom_7,OldOp_2,Nielsen_5,CCTTV_1,Seg_6,SecSeg_2,ManSeg_1,ManSecSeg_2,2024-05-09 18:27:24,2024-05-09
8682,86820,19917,GEO_5,COM_8,OP_9,SUPERCOM_3,Direct,31,67,1,5,Coordinator_26,1,KEY_49,TX,Inactive,Director_15,Director_SC_8,Manager_13,Group_10,Hilltown,Central_Coord_3,Focus_8,Type_2,OldSC_4,OldCom_2,OldOp_10,Nielsen_3,CCTTV_5,Seg_3,SecSeg_3,ManSeg_1,ManSecSeg_1,2023-04-29 17:06:48,2023-04-29
1364,13649,63668,GEO_5,COM_10,OP_8,SUPERCOM_2,Indirect,15,91,3,6,Coordinator_16,0,KEY_70,CA,Active,Director_1,Director_SC_14,Manager_22,Group_9,Springfield,Central_Coord_3,Focus_1,Type_3,OldSC_3,OldCom_8,OldOp_2,Nielsen_4,CCTTV_6,Seg_1,SecSeg_1,ManSeg_3,ManSecSeg_3,2025-06-01 04:09:22,2025-06-01
9607,96073,49741,GEO_2,COM_4,OP_9,SUPERCOM_1,Indirect,5,63,4,10,Coordinator_9,1,KEY_34,OH,Inactive,Director_3,Director_SC_8,Manager_19,Group_6,Lakeside,Central_Coord_8,Focus_3,Type_3,OldSC_3,OldCom_5,OldOp_6,Nielsen_1,CCTTV_2,Seg_1,SecSeg_3,ManSeg_2,ManSecSeg_1,2025-05-09 10:23:38,2025-05-09
9241,92414,26666,GEO_4,COM_8,OP_8,SUPERCOM_1,Indirect,25,36,9,11,Coordinator_19,0,KEY_65,FL,Active,Director_11,Director_SC_5,Manager_20,Group_4,Meadowbrook,Central_Coord_7,Focus_4,Type_2,OldSC_1,OldCom_2,OldOp_4,Nielsen_5,CCTTV_2,Seg_6,SecSeg_1,ManSeg_3,ManSecSeg_2,2024-08-15 10:13:10,2024-08-15
8361,83612,98772,GEO_4,COM_10,OP_9,SUPERCOM_1,Indirect,35,35,4,18,Coordinator_28,0,KEY_69,NY,Active,Director_7,Director_SC_1,Manager_12,Group_4,Georgetown,Central_Coord_10,Focus_6,Type_5,OldSC_4,OldCom_3,OldOp_5,Nielsen_5,CCTTV_7,Seg_2,SecSeg_3,ManSeg_1,ManSecSeg_3,2024-04-22 07:00:06,2024-04-22
3117,31179,15703,GEO_4,COM_6,OP_9,SUPERCOM_2,Indirect,2,65,7,18,Coordinator_5,0,KEY_26,IL,Active,Director_10,Director_SC_6,Manager_16,Group_9,Hilltown,Central_Coord_4,Focus_1,Type_5,OldSC_1,OldCom_5,OldOp_4,Nielsen_1,CCTTV_1,Seg_5,SecSeg_2,ManSeg_2,ManSecSeg_2,2025-05-25 09:09:31,2025-05-25
4571,45717,12823,GEO_3,COM_7,OP_6,SUPERCOM_1,Indirect,43,39,7,7,Coordinator_3,0,KEY_83,IL,Active,Director_10,Director_SC_14,Manager_19,Group_1,Lakeside,Central_Coord_9,Focus_3,Type_1,OldSC_1,OldCom_9,OldOp_9,Nielsen_2,CCTTV_6,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_1,2024-03-09 13:50:48,2024-03-09
3624,36247,94963,GEO_4,COM_8,OP_17,SUPERCOM_3,Indirect,10,16,7,15,Coordinator_8,1,KEY_62,TX,Inactive,Director_8,Director_SC_13,Manager_12,Group_7,Springfield,Central_Coord_8,Focus_5,Type_1,OldSC_5,OldCom_6,OldOp_5,Nielsen_5,CCTTV_5,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_3,2023-07-24 19:22:41,2023-07-24
2894,28946,92115,GEO_1,COM_6,OP_8,SUPERCOM_5,Indirect,12,6,2,13,Coordinator_9,1,KEY_80,PA,Active,Director_14,Director_SC_12,Manager_6,Group_5,Hilltown,Central_Coord_9,Focus_8,Type_1,OldSC_4,OldCom_4,OldOp_5,Nielsen_2,CCTTV_7,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_3,2024-06-08 21:29:54,2024-06-08
7343,73431,42477,GEO_4,COM_2,OP_19,SUPERCOM_1,Indirect,4,16,1,2,Coordinator_18,0,KEY_29,PA,Active,Director_7,Director_SC_3,Manager_25,Group_4,Riverside,Central_Coord_10,Focus_1,Type_3,OldSC_5,OldCom_2,OldOp_9,Nielsen_2,CCTTV_6,Seg_6,SecSeg_1,ManSeg_1,ManSecSeg_2,2023-09-18 18:58:48,2023-09-18
4682,46822,84317,GEO_3,COM_3,OP_17,SUPERCOM_5,Direct,7,90,1,6,Coordinator_7,1,KEY_45,OH,Active,Director_3,Director_SC_3,Manager_7,Group_2,Lakeside,Central_Coord_8,Focus_3,Type_2,OldSC_5,OldCom_5,OldOp_14,Nielsen_5,CCTTV_7,Seg_4,SecSeg_1,ManSeg_1,ManSecSeg_2,2023-05-07 15:51:35,2023-05-07
3845,38456,34131,GEO_1,COM_2,OP_4,SUPERCOM_5,Direct,17,45,7,14,Coordinator_17,1,KEY_50,NY,Inactive,Director_7,Director_SC_4,Manager_14,Group_8,Springfield,Central_Coord_7,Focus_5,Type_4,OldSC_3,OldCom_6,OldOp_6,Nielsen_2,CCTTV_6,Seg_5,SecSeg_2,ManSeg_2,ManSecSeg_1,2025-06-27 14:24:16,2025-06-27
3876,38767,89194,GEO_2,COM_8,OP_19,SUPERCOM_5,Direct,25,6,3,3,Coordinator_12,1,KEY_75,IL,Inactive,Director_10,Director_SC_5,Manager_17,Group_2,Hilltown,Central_Coord_8,Focus_3,Type_5,OldSC_1,OldCom_1,OldOp_5,Nielsen_1,CCTTV_4,Seg_2,SecSeg_2,ManSeg_2,ManSecSeg_3,2023-03-27 22:27:43,2023-03-27
6464,64647,71724,GEO_2,COM_7,OP_11,SUPERCOM_1,Indirect,41,60,7,15,Coordinator_4,1,KEY_25,NY,Active,Director_10,Director_SC_2,Manager_10,Group_4,Hilltown,Central_Coord_10,Focus_8,Type_2,OldSC_4,OldCom_5,OldOp_2,Nielsen_4,CCTTV_2,Seg_3,SecSeg_2,ManSeg_2,ManSecSeg_2,2024-08-12 12:33:13,2024-08-12
1481,14810,12101,GEO_1,COM_3,OP_2,SUPERCOM_4,Direct,40,48,10,11,Coordinator_28,0,KEY_67,CA,Active,Director_4,Director_SC_5,Manager_17,Group_2,Hilltown,Central_Coord_5,Focus_7,Type_4,OldSC_1,OldCom_6,OldOp_15,Nielsen_2,CCTTV_6,Seg_6,SecSeg_4,ManSeg_1,ManSecSeg_2,2025-10-11 23:13:38,2025-10-11
3155,31558,93304,GEO_1,COM_9,OP_11,SUPERCOM_4,Indirect,23,44,7,18,Coordinator_10,0,KEY_4,FL,Inactive,Director_13,Director_SC_3,Manager_1,Group_10,Meadowbrook,Central_Coord_2,Focus_3,Type_2,OldSC_3,OldCom_8,OldOp_8,Nielsen_3,CCTTV_5,Seg_6,SecSeg_1,ManSeg_2,ManSecSeg_1,2024-03-30 10:23:06,2024-03-30
5393,53936,57448,GEO_1,COM_7,OP_20,SUPERCOM_3,Direct,15,61,5,11,Coordinator_7,1,KEY_84,NY,Active,Director_9,Director_SC_12,Manager_5,Group_8,Lakeside,Central_Coord_10,Focus_6,Type_1,OldSC_3,OldCom_2,OldOp_9,Nielsen_3,CCTTV_5,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_1,2025-01-01 22:19:27,2025-01-01
5502,55029,83396,GEO_4,COM_8,OP_15,SUPERCOM_4,Direct,50,66,2,12,Coordinator_13,1,KEY_54,CA,Active,Director_13,Director_SC_7,Manager_16,Group_1,Riverside,Central_Coord_2,Focus_5,Type_2,OldSC_1,OldCom_6,OldOp_4,Nielsen_2,CCTTV_1,Seg_1,SecSeg_2,ManSeg_3,ManSecSeg_3,2023-01-08 16:46:52,2023-01-08
1395,13951,95518,GEO_4,COM_5,OP_18,SUPERCOM_3,Indirect,50,71,6,14,Coordinator_27,0,KEY_48,IL,Active,Director_2,Director_SC_1,Manager_25,Group_4,Riverside,Central_Coord_7,Focus_6,Type_1,OldSC_5,OldCom_10,OldOp_9,Nielsen_2,CCTTV_6,Seg_3,SecSeg_1,ManSeg_3,ManSecSeg_1,2023-09-22 10:32:49,2023-09-22
3814,38145,26269,GEO_5,COM_7,OP_5,SUPERCOM_1,Direct,36,39,9,8,Coordinator_12,0,KEY_94,FL,Inactive,Director_2,Director_SC_14,Manager_22,Group_4,Meadowbrook,Central_Coord_4,Focus_2,Type_4,OldSC_5,OldCom_7,OldOp_4,Nielsen_5,CCTTV_1,Seg_2,SecSeg_4,ManSeg_3,ManSecSeg_3,2025-04-10 23:03:34,2025-04-10
2859,28592,28304,GEO_2,COM_5,OP_3,SUPERCOM_2,Direct,49,98,6,14,Coordinator_22,0,KEY_38,FL,Inactive,Director_14,Director_SC_3,Manager_22,Group_9,Riverside,Central_Coord_5,Focus_5,Type_1,OldSC_4,OldCom_6,OldOp_10,Nielsen_2,CCTTV_3,Seg_3,SecSeg_4,ManSeg_1,ManSecSeg_3,2024-05-07 12:41:51,2024-05-07
9019,90190,96035,GEO_2,COM_9,OP_17,SUPERCOM_2,Indirect,48,67,10,19,Coordinator_4,1,KEY_71,NY,Active,Director_1,Director_SC_6,Manager_10,Group_5,Georgetown,Central_Coord_6,Focus_7,Type_2,OldSC_1,OldCom_1,OldOp_10,Nielsen_2,CCTTV_3,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_2,2023-05-23 19:08:09,2023-05-23
3688,36884,30911,GEO_5,COM_3,OP_20,SUPERCOM_1,Direct,48,92,1,12,Coordinator_11,0,KEY_66,TX,Inactive,Director_9,Director_SC_15,Manager_11,Group_2,Lakeside,Central_Coord_4,Focus_6,Type_5,OldSC_1,OldCom_3,OldOp_5,Nielsen_3,CCTTV_5,Seg_3,SecSeg_4,ManSeg_2,ManSecSeg_1,2024-10-10 23:41:40,2024-10-10
8552,85521,64661,GEO_1,COM_9,OP_8,SUPERCOM_4,Direct,11,1,9,4,Coordinator_4,0,KEY_24,CA,Inactive,Director_9,Director_SC_1,Manager_16,Group_10,Meadowbrook,Central_Coord_3,Focus_7,Type_3,OldSC_2,OldCom_7,OldOp_3,Nielsen_2,CCTTV_2,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_2,2023-05-09 10:39:23,2023-05-09
7302,73026,21491,GEO_5,COM_1,OP_5,SUPERCOM_4,Indirect,8,88,10,8,Coordinator_14,1,KEY_85,FL,Inactive,Director_2,Director_SC_11,Manager_24,Group_9,Riverside,Central_Coord_8,Focus_2,Type_4,OldSC_1,OldCom_9,OldOp_7,Nielsen_1,CCTTV_8,Seg_2,SecSeg_4,ManSeg_3,ManSecSeg_2,2024-03-21 06:24:45,2024-03-21
6758,67582,97200,GEO_3,COM_8,OP_12,SUPERCOM_3,Direct,22,33,2,15,Coordinator_20,1,KEY_59,NY,Active,Director_10,Director_SC_7,Manager_23,Group_3,Meadowbrook,Central_Coord_7,Focus_4,Type_4,OldSC_1,OldCom_8,OldOp_2,Nielsen_2,CCTTV_2,Seg_6,SecSeg_1,ManSeg_1,ManSecSeg_2,2025-01-31 11:45:28,2025-01-31
2072,20724,87332,GEO_2,COM_3,OP_15,SUPERCOM_1,Direct,33,90,4,18,Coordinator_13,1,KEY_39,CA,Inactive,Director_5,Director_SC_12,Manager_12,Group_1,Georgetown,Central_Coord_2,Focus_2,Type_4,OldSC_1,OldCom_6,OldOp_13,Nielsen_1,CCTTV_3,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_3,2024-10-04 16:25:19,2024-10-04
5610,56100,56876,GEO_3,COM_8,OP_19,SUPERCOM_4,Direct,27,3,2,19,Coordinator_13,1,KEY_26,FL,Active,Director_2,Director_SC_13,Manager_8,Group_10,Meadowbrook,Central_Coord_6,Focus_6,Type_5,OldSC_2,OldCom_6,OldOp_4,Nielsen_4,CCTTV_1,Seg_4,SecSeg_4,ManSeg_3,ManSecSeg_3,2023-10-21 13:34:07,2023-10-21
6084,60845,39381,GEO_2,COM_4,OP_17,SUPERCOM_2,Direct,15,45,8,7,Coordinator_27,0,KEY_38,NY,Active,Director_12,Director_SC_1,Manager_3,Group_9,Georgetown,Central_Coord_8,Focus_8,Type_2,OldSC_1,OldCom_10,OldOp_12,Nielsen_1,CCTTV_7,Seg_6,SecSeg_1,ManSeg_2,ManSecSeg_1,2024-01-22 17:48:21,2024-01-22
9065,90652,65502,GEO_3,COM_3,OP_19,SUPERCOM_5,Indirect,9,85,1,15,Coordinator_14,0,KEY_6,FL,Active,Director_14,Director_SC_15,Manager_14,Group_6,Springfield,Central_Coord_9,Focus_4,Type_4,OldSC_4,OldCom_4,OldOp_2,Nielsen_2,CCTTV_5,Seg_2,SecSeg_4,ManSeg_3,ManSecSeg_3,2024-12-26 03:00:16,2024-12-26
