period_month_id,period_id,client_code,unb_code,product_abbreviation_code,operation_type,volume,billing,insert_date,folder_date
202409,20240918,36048,7436,556,DISTRIBUTOR,3883.84,139392,2023-06-03 06:17:37,202409
202310,20231018,63900,9791,505,DISTRIBUTOR,661.50,62991,2023-01-03 22:39:54,202310
202406,20240614,89245,6051,579,INDIRECT,3513.84,266210,2023-11-10 19:13:56,202406
202305,20230517,51377,6443,998,INDIRECT,4776.21,367761,2024-08-23 11:24:22,202305
202406,20240621,83477,7134,902,DIRECT,4640.93,151883,2024-12-03 15:23:23,202406
202410,20241017,11796,1148,763,DIRECT,4862.23,145079,2024-06-16 10:54:28,202410
202404,20240420,23012,4958,307,INDIRECT,4199.45,15666,2025-01-12 13:54:53,202404
202412,20241210,42842,3650,365,INDIRECT,3296.06,337256,2023-11-22 15:43:02,202412
202406,20240607,48806,4681,492,INDIRECT,2780.54,357208,2024-09-17 00:35:05,202406
202404,20240414,61653,7767,516,DIRECT,1406.93,119481,2025-06-09 03:04:55,202404
202402,20240228,12547,6195,263,INDIRECT,319.03,206711,2023-08-16 09:02:34,202402
202306,20230612,11186,2760,463,DIRECT,4487.07,271825,2025-03-16 15:51:24,202306
202408,20240817,91802,7563,942,DISTRIBUTOR,2820.77,338571,2025-01-10 21:27:32,202408
202305,20230513,96683,9423,510,INDIRECT,4933.62,194446,2025-05-06 18:01:55,202305
202304,20230412,98540,5761,480,DIRECT,2283.86,246816,2023-07-04 17:08:47,202304
202310,20231014,98174,9364,931,DIRECT,4564.33,482394,2025-04-17 13:30:42,202310
202409,20240928,86368,6100,569,INDIRECT,3647.50,35927,2024-02-20 03:32:13,202409
202306,20230627,81729,3359,491,INDIRECT,3976.21,95543,2023-11-04 15:14:08,202306
202404,20240427,67850,3154,169,INDIRECT,948.19,302278,2024-12-20 05:22:06,202404
202310,20231025,72493,6235,147,DISTRIBUTOR,1761.63,310169,2025-08-09 01:40:20,202310
202410,20241002,85544,6966,890,DIRECT,2960.38,329953,2023-08-11 07:39:31,202410
202307,20230724,49146,3108,960,INDIRECT,1046.25,403433,2025-06-23 19:16:23,202307
202310,20231007,70625,2788,101,DISTRIBUTOR,1658.48,78576,2024-02-06 05:53:06,202310
202406,20240608,76387,9124,308,DIRECT,1860.20,293607,2024-09-30 02:09:04,202406
202401,20240127,15029,7564,590,INDIRECT,1374.36,140506,2023-02-08 20:28:35,202401
202310,20231018,78855,8712,655,INDIRECT,1319.76,277906,2024-03-03 23:31:21,202310
202305,20230505,69996,8004,520,DIRECT,4111.47,248179,2024-11-15 00:08:09,202305
202412,20241227,22841,9712,556,DIRECT,3934.10,90875,2024-02-25 08:14:49,202412
202402,20240223,26329,5195,693,INDIRECT,2175.47,408290,2024-05-23 11:10:10,202402
202409,20240927,92382,9925,699,INDIRECT,2539.82,231462,2023-08-25 13:01:18,202409
202408,20240809,78737,9872,493,DISTRIBUTOR,1181.59,215963,2025-10-18 12:47:04,202408
202312,20231211,44103,2892,856,DIRECT,137.82,119018,2024-03-09 05:34:21,202312
202312,20231223,29379,4423,705,DIRECT,2625.02,181120,2024-09-24 18:08:55,202312
202305,20230501,36272,7676,876,INDIRECT,664.59,190954,2025-06-10 03:42:11,202305
202401,20240119,68072,9803,271,DIRECT,3837.21,259550,2023-10-02 00:32:55,202401
202408,20240805,20066,9953,699,DIRECT,3331.98,492551,2025-10-06 13:40:40,202408
202309,20230904,80516,9476,913,DISTRIBUTOR,1703.61,344077,2024-11-29 19:17:04,202309
202405,20240510,48868,3284,841,INDIRECT,3666.23,121761,2024-09-30 14:09:54,202405
202401,20240123,22200,3965,110,DISTRIBUTOR,1083.62,148535,2023-01-02 11:07:19,202401
202406,20240601,90171,2372,699,DIRECT,3415.92,495361,2023-05-13 11:28:34,202406
202402,20240202,55574,3804,394,INDIRECT,1879.01,43412,2023-01-14 08:19:31,202402
202308,20230816,11248,1451,564,DIRECT,4425.83,37441,2025-01-28 15:15:21,202308
202309,20230905,49344,2419,269,INDIRECT,2566.12,419222,2024-04-20 09:32:25,202309
202303,20230303,27691,7128,285,DISTRIBUTOR,3917.94,402459,2025-04-26 12:15:17,202303
202402,20240205,64037,5046,626,DISTRIBUTOR,3619.66,166207,2024-02-02 01:42:02,202402
202410,20241001,15350,6692,744,DIRECT,2977.81,494771,2025-01-13 05:00:09,202410
202407,20240708,58797,5057,796,INDIRECT,4177.33,148579,2025-08-17 02:34:42,202407
202405,20240516,78870,8718,713,DIRECT,3288.41,99993,2024-01-14 11:14:06,202405
202410,20241022,72089,9840,282,DIRECT,3761.74,237868,2025-10-26 02:28:47,202410
202404,20240416,76972,1642,414,INDIRECT,4712.70,229879,2025-04-13 02:39:15,202404
202305,20230520,31037,9713,446,INDIRECT,265.09,271289,2023-12-31 08:50:00,202305
202302,20230220,20142,5227,792,DISTRIBUTOR,2880.75,208019,2025-09-02 06:25:22,202302
202303,20230320,63394,5224,984,DIRECT,144.33,267980,2024-09-21 19:47:54,202303
202403,20240319,46415,4805,205,DIRECT,807.37,212399,2025-01-29 02:51:49,202403
202404,20240427,91082,6851,790,DISTRIBUTOR,3890.20,89433,2023-07-04 06:26:29,202404
202403,20240316,30120,8566,259,DISTRIBUTOR,565.02,240923,2023-02-02 18:40:00,202403
202412,20241227,36959,8163,815,INDIRECT,3173.30,147522,2024-09-12 04:25:36,202412
202311,20231124,71063,7490,438,DIRECT,4058.60,305823,2024-01-27 15:37:10,202311
202403,20240315,35527,5968,269,INDIRECT,1290.87,76575,2025-07-31 15:59:32,202403
202306,20230613,35550,9829,264,DIRECT,2691.59,273221,2025-02-26 01:03:24,202306
202402,20240202,87752,6220,428,DISTRIBUTOR,3900.05,319852,2023-04-16 20:29:11,202402
202408,20240812,13377,3802,128,DISTRIBUTOR,1809.75,374228,2023-11-16 09:05:05,202408
202409,20240913,77422,5348,721,DIRECT,1525.81,85315,2023-09-16 11:08:50,202409
202407,20240714,30630,1328,114,DIRECT,474.44,164254,2024-06-13 02:20:35,202407
202305,20230508,10572,7671,428,INDIRECT,1387.71,224425,2023-12-24 05:36:07,202305
202409,20240904,28597,2981,564,DISTRIBUTOR,1025.18,363378,2025-08-06 07:38:45,202409
202412,20241208,79969,6671,738,INDIRECT,594.79,229763,2025-04-04 11:36:04,202412
202412,20241221,53108,4496,798,DISTRIBUTOR,1878.33,346105,2025-10-08 22:42:46,202412
202306,20230624,14275,7151,795,DIRECT,557.13,491958,2023-11-16 00:26:45,202306
202312,20231211,97570,4042,795,DISTRIBUTOR,4121.62,350831,2024-07-09 05:45:49,202312
202402,20240223,92151,4384,841,DIRECT,4079.24,171786,2023-12-15 21:04:41,202402
202309,20230920,47322,8840,572,DIRECT,835.86,147326,2024-02-06 22:34:14,202309
202406,20240608,46805,8267,558,DIRECT,1726.27,173842,2025-08-25 21:34:50,202406
202308,20230825,19439,5765,408,DISTRIBUTOR,3922.07,63043,2025-05-05 04:38:17,202308
202401,20240124,45982,5676,787,DISTRIBUTOR,3797.48,380633,2023-11-30 13:27:59,202401
202401,20240115,90774,2710,376,DIRECT,681.35,313297,2025-06-15 07:53:24,202401
202403,20240320,61843,7190,976,DISTRIBUTOR,1041.15,373903,2023-05-27 07:00:48,202403
202405,20240508,24118,1077,121,DISTRIBUTOR,1104.04,9847,2023-03-21 16:34:09,202405
202406,20240628,15892,4367,607,DIRECT,4465.68,114324,2023-05-25 01:05:09,202406
202309,20230901,45654,4605,829,DISTRIBUTOR,590.57,439574,2025-09-30 07:50:53,202309
202307,20230726,26467,9693,853,INDIRECT,3417.17,355030,2025-07-23 23:51:50,202307
202305,20230518,43371,3352,115,DISTRIBUTOR,551.21,139126,2025-09-22 09:27:16,202305
202412,20241204,68843,5168,899,DISTRIBUTOR,3678.45,371838,2023-10-04 18:51:33,202412
202311,20231101,15632,2510,994,DIRECT,3465.45,270592,2025-07-18 20:21:06,202311
202302,20230207,42643,5573,382,DIRECT,4792.22,446763,2023-12-15 13:34:47,202302
202308,20230804,89653,6943,142,DISTRIBUTOR,522.59,370379,2024-12-20 23:47:17,202308
202309,20230926,13790,9707,436,DISTRIBUTOR,3619.63,16305,2024-03-31 09:17:46,202309
202306,20230606,98774,3862,678,DISTRIBUTOR,3707.83,176504,2024-10-10 04:35:16,202306
202309,20230919,38990,1785,725,DISTRIBUTOR,239.59,467702,2025-08-14 03:19:16,202309
202409,20240926,84619,4600,541,INDIRECT,939.65,161990,2023-12-07 17:19:49,202409
202302,20230217,96955,2248,136,DIRECT,418.85,117204,2024-01-09 08:21:45,202302
202311,20231113,48773,6489,498,INDIRECT,4396.79,143951,2023-11-24 05:54:53,202311
202306,20230622,82617,4985,363,DISTRIBUTOR,2691.87,310440,2025-01-24 21:40:22,202306
202407,20240701,95981,7762,979,DISTRIBUTOR,4191.35,268755,2025-09-03 10:07:04,202407
202404,20240416,13180,4923,993,DIRECT,1705.06,441608,2024-11-14 17:42:34,202404
202412,20241212,58214,9743,222,INDIRECT,1909.21,327910,2025-05-22 23:08:34,202412
202405,20240520,90500,3173,984,DISTRIBUTOR,4075.46,490216,2024-08-20 05:38:14,202405
202401,20240107,36694,2953,722,DISTRIBUTOR,4396.89,110649,2024-11-21 13:31:19,202401
202301,20230108,15566,2320,686,INDIRECT,4973.31,71779,2025-09-11 04:26:20,202301
202303,20230308,42778,1100,933,DISTRIBUTOR,1295.95,115811,2024-10-23 17:24:57,202303
202303,20230311,39034,6185,364,DISTRIBUTOR,2075.63,480550,2025-06-21 19:26:17,202303
202303,20230303,81753,2893,159,INDIRECT,2098.00,113413,2023-12-02 18:33:19,202303
202407,20240701,94207,5241,798,INDIRECT,619.30,122350,2025-09-16 02:34:29,202407
202302,20230206,39593,7498,803,INDIRECT,4065.75,482263,2025-09-03 22:33:35,202302
202402,20240201,19596,8890,365,DISTRIBUTOR,3593.28,222957,2025-07-04 15:21:03,202402
202408,20240826,15052,4325,618,INDIRECT,2261.50,225373,2024-10-19 22:06:54,202408
202406,20240619,44840,6978,246,INDIRECT,809.97,130730,2023-12-11 12:13:09,202406
202307,20230711,70642,4029,942,DISTRIBUTOR,2840.79,375747,2025-04-10 23:11:33,202307
202302,20230213,91555,2689,533,DISTRIBUTOR,1655.36,353466,2024-02-28 15:18:49,202302
202408,20240813,58883,6630,407,DIRECT,898.05,408965,2025-04-02 21:10:22,202408
202305,20230523,47403,5121,345,INDIRECT,4931.01,40125,2024-02-13 06:56:35,202305
202301,20230125,30144,5244,278,DISTRIBUTOR,1981.60,361948,2024-06-23 08:47:16,202301
202406,20240619,12358,7629,684,DIRECT,2660.32,155062,2024-11-06 06:08:57,202406
202309,20230910,20576,2645,807,DISTRIBUTOR,3758.63,455325,2023-07-06 04:49:38,202309
202310,20231010,42026,4576,307,DISTRIBUTOR,1895.90,156347,2024-08-01 10:03:07,202310
202405,20240511,74263,1659,276,DIRECT,1571.02,396514,2024-02-18 03:55:15,202405
202311,20231125,30675,3288,435,INDIRECT,2210.66,185577,2024-02-23 23:22:48,202311
202401,20240125,85624,4828,640,DISTRIBUTOR,700.59,24172,2023-07-15 06:40:07,202401
202405,20240508,19046,8778,251,DISTRIBUTOR,176.92,420341,2024-03-23 01:07:41,202405
202305,20230517,57805,2153,495,INDIRECT,4909.59,134766,2025-03-07 03:11:56,202305
202310,20231028,17685,9068,135,DISTRIBUTOR,3410.11,196543,2023-12-23 13:36:14,202310
202409,20240907,46806,9226,875,DISTRIBUTOR,3721.52,294895,2023-02-06 09:31:47,202409
202305,20230509,25427,6372,733,INDIRECT,4054.15,374659,2024-02-10 16:20:29,202305
202411,20241121,38648,3055,460,INDIRECT,4463.71,154151,2024-12-15 11:14:16,202411
202412,20241205,33742,8107,590,DIRECT,1254.93,166627,2024-12-17 11:11:12,202412
202305,20230509,93332,7454,425,INDIRECT,2508.08,440212,2023-05-14 22:40:01,202305
202412,20241202,46045,7377,580,DISTRIBUTOR,1618.97,470702,2024-06-27 11:54:34,202412
202410,20241008,45215,7956,392,DISTRIBUTOR,2950.16,28942,2023-05-08 17:14:49,202410
202405,20240503,68514,6220,600,DIRECT,2739.21,159291,2025-09-17 05:42:58,202405
202409,20240910,16037,7696,351,DIRECT,1404.65,411190,2024-06-16 16:07:00,202409
202302,20230217,45160,6246,311,DIRECT,4597.96,61118,2023-09-06 19:00:05,202302
202306,20230613,24462,8877,393,DISTRIBUTOR,3733.06,391154,2023-12-06 00:34:13,202306
202403,20240311,13195,8716,970,DISTRIBUTOR,3579.24,484650,2023-02-26 06:48:35,202403
202406,20240628,32505,5165,959,INDIRECT,222.58,53055,2023-08-05 03:46:32,202406
202404,20240421,73018,6065,241,DISTRIBUTOR,4922.21,421351,2024-05-11 21:27:50,202404
202402,20240209,85526,2316,643,INDIRECT,3810.20,375338,2023-11-08 22:58:12,202402
202412,20241202,75681,5680,597,INDIRECT,728.51,287486,2025-06-28 16:24:37,202412
202303,20230317,16434,3381,624,DISTRIBUTOR,2609.17,197780,2025-04-08 03:24:27,202303
202302,20230208,91137,8615,640,DIRECT,387.57,141224,2024-10-04 20:41:09,202302
202308,20230827,38152,9044,616,INDIRECT,1240.15,317376,2025-09-19 14:19:03,202308
202302,20230212,46733,8966,737,INDIRECT,4031.70,163433,2023-11-12 20:23:40,202302
202402,20240212,28080,8706,977,DISTRIBUTOR,4979.89,262810,2025-09-30 14:28:17,202402
202405,20240515,14144,5501,582,INDIRECT,2209.82,292203,2024-07-28 14:35:19,202405
202402,20240219,99327,3334,186,DIRECT,1244.01,374858,2023-06-17 15:22:39,202402
202304,20230409,93825,7443,194,INDIRECT,3336.76,18471,2025-03-10 01:03:52,202304
202407,20240705,15012,7530,600,DIRECT,4101.15,195549,2023-09-13 20:59:21,202407
202304,20230425,10160,3895,439,INDIRECT,2070.70,217217,2025-03-12 04:07:02,202304
202402,20240205,73374,7284,363,INDIRECT,3619.90,11604,2024-07-04 11:00:44,202402
202306,20230610,11402,4149,189,INDIRECT,4699.76,21830,2024-09-22 23:31:54,202306
202301,20230113,38770,7735,581,DISTRIBUTOR,2664.22,275213,2023-09-19 10:33:27,202301
202308,20230802,81732,1975,973,INDIRECT,4691.08,147133,2024-12-04 15:38:28,202308
202402,20240224,34999,4915,215,INDIRECT,1852.18,73405,2025-10-29 08:41:58,202402
202412,20241207,92954,2759,617,DISTRIBUTOR,3076.38,292553,2025-08-21 18:54:09,202412
202303,20230324,72748,3802,427,INDIRECT,1844.36,461612,2023-05-29 15:00:24,202303
202405,20240504,62547,8826,715,INDIRECT,4692.75,403026,2025-09-26 04:57:46,202405
202409,20240912,61945,9043,885,DISTRIBUTOR,3401.78,208186,2024-12-24 03:46:30,202409
202303,20230328,96573,3283,924,INDIRECT,1320.21,300949,2024-06-23 17:45:35,202303
202408,20240826,49830,7684,947,DISTRIBUTOR,4966.18,394841,2025-02-06 20:32:04,202408
202312,20231216,42624,9122,377,DIRECT,2671.69,443612,2024-05-28 02:25:59,202312
202311,20231112,45278,8584,801,DIRECT,3891.76,158203,2024-10-01 13:15:54,202311
202410,20241001,10196,2431,913,DIRECT,133.84,309222,2023-05-14 17:12:41,202410
202306,20230625,64362,3625,720,DIRECT,2864.67,404299,2024-12-11 22:32:06,202306
202311,20231110,76467,4974,666,DISTRIBUTOR,2739.30,25381,2025-01-27 21:13:46,202311
202311,20231115,38217,2918,848,DIRECT,4302.17,342978,2025-06-30 17:25:29,202311
202303,20230311,25063,9783,852,INDIRECT,1767.55,436575,2025-11-02 22:27:00,202303
202401,20240128,38038,6530,496,DIRECT,3929.65,410368,2024-01-28 12:18:13,202401
202402,20240220,28064,9382,773,DIRECT,2080.73,115431,2023-01-15 15:38:16,202402
202304,20230403,96357,1138,398,DISTRIBUTOR,3879.02,215299,2024-02-01 05:25:14,202304
202405,20240510,55004,7564,303,INDIRECT,4487.17,24287,2023-02-09 08:57:07,202405
202309,20230926,71055,6546,936,DIRECT,4283.51,185940,2023-08-22 10:14:57,202309
202312,20231208,63029,9823,362,DISTRIBUTOR,255.38,9502,2023-09-08 00:34:28,202312
202309,20230912,21132,8713,555,DISTRIBUTOR,321.41,37912,2023-11-28 16:13:19,202309
202411,20241102,94495,7865,320,INDIRECT,3178.61,17278,2023-07-20 08:07:09,202411
202312,20231209,25331,8735,202,DIRECT,4578.55,130608,2023-09-01 22:50:30,202312
202302,20230208,74006,3989,779,DIRECT,3808.00,465259,2024-06-01 05:51:44,202302
202302,20230228,86412,6057,462,INDIRECT,2143.25,266515,2023-07-20 09:25:29,202302
202310,20231026,99081,7051,784,DISTRIBUTOR,295.96,389777,2023-04-21 22:38:15,202310
202411,20241107,39656,9159,988,DIRECT,831.97,235081,2024-10-16 10:30:15,202411
202304,20230401,51674,8350,245,DIRECT,4830.93,126651,2025-06-16 02:25:46,202304
202402,20240207,13782,8494,517,DIRECT,131.18,494149,2024-04-03 20:22:40,202402
202301,20230123,89618,5615,708,DIRECT,1405.54,56991,2023-08-27 01:17:28,202301
202410,20241027,95750,1767,278,DISTRIBUTOR,4635.55,241673,2024-03-22 20:29:59,202410
202405,20240521,83449,6615,739,DIRECT,181.37,472977,2024-09-03 03:57:34,202405
202306,20230619,25575,6223,591,INDIRECT,3565.99,459879,2023-03-07 21:19:40,202306
202302,20230222,98191,9128,470,DIRECT,1371.42,273180,2023-05-25 03:02:52,202302
202311,20231123,47265,8283,565,DIRECT,4698.29,378459,2025-06-01 17:08:04,202311
202407,20240702,83379,9450,978,DISTRIBUTOR,1258.67,171861,2023-02-22 01:38:29,202407
202408,20240813,84302,9453,459,DIRECT,3580.14,446680,2023-12-24 06:18:48,202408
202412,20241204,46627,5733,719,DIRECT,969.41,460337,2024-09-09 17:29:40,202412
202310,20231008,77413,7086,153,DIRECT,4736.37,122415,2023-12-04 07:19:52,202310
202405,20240519,22390,9038,893,DIRECT,1859.56,159841,2024-06-15 05:37:22,202405
202402,20240213,69832,1631,462,DISTRIBUTOR,692.12,468810,2025-10-09 17:23:17,202402
202311,20231122,25378,2628,920,DISTRIBUTOR,2540.35,153610,2023-01-12 22:16:17,202311
202302,20230226,85400,3177,570,INDIRECT,3848.97,98827,2023-05-22 07:32:43,202302
202306,20230625,74062,2837,636,INDIRECT,3435.45,8443,2024-11-27 23:17:11,202306
202406,20240615,63337,9295,762,DISTRIBUTOR,255.24,229460,2023-06-26 03:19:21,202406
202308,20230811,13893,2877,611,INDIRECT,451.14,450797,2024-08-16 15:11:26,202308
202405,20240527,88939,5271,500,DISTRIBUTOR,654.18,447589,2025-05-16 16:52:33,202405
202402,20240206,40772,3507,874,DISTRIBUTOR,503.96,495857,2023-05-09 15:27:43,202402
202403,20240314,62849,5485,816,INDIRECT,4867.54,315002,2023-04-30 08:37:40,202403
202412,20241210,56517,3902,190,DIRECT,3198.38,484268,2023-03-26 09:21:22,202412
202312,20231215,65409,3571,645,DIRECT,738.51,232263,2024-03-15 05:17:54,202312
202412,20241206,96360,6312,828,DISTRIBUTOR,4160.04,131486,2024-10-05 11:48:00,202412
202401,20240105,89140,7238,911,INDIRECT,4509.00,82647,2024-07-31 11:41:57,202401
202309,20230908,18896,5454,800,INDIRECT,1232.15,74058,2024-10-13 18:41:40,202309
202410,20241003,90781,3522,669,INDIRECT,1708.56,367108,2025-08-02 06:29:19,202410
202309,20230912,98308,6854,247,INDIRECT,2613.67,423809,2024-08-28 19:37:18,202309
202404,20240421,66810,2299,454,DIRECT,4420.26,72990,2025-05-20 08:33:47,202404
202306,20230615,27120,4427,553,DIRECT,694.93,459173,2023-07-06 15:17:09,202306
202405,20240510,86464,1618,532,DIRECT,858.69,137131,2025-04-16 08:52:27,202405
202410,20241001,56032,2589,869,DISTRIBUTOR,1033.42,199545,2025-10-15 13:21:21,202410
202409,20240917,53046,4019,239,DISTRIBUTOR,1543.83,90898,2025-09-30 18:55:45,202409
202403,20240318,19512,2735,733,INDIRECT,4227.69,452212,2023-04-09 20:37:20,202403
202411,20241125,96739,6947,396,DIRECT,4253.41,371368,2023-06-15 07:57:58,202411
202401,20240128,21705,6191,223,DISTRIBUTOR,3667.31,368773,2024-08-22 18:33:04,202401
202403,20240305,20875,1574,442,DISTRIBUTOR,4903.63,111547,2023-05-01 11:56:38,202403
202402,20240224,87105,8967,916,INDIRECT,3097.18,466125,2024-10-31 07:06:41,202402
202403,20240307,97043,5170,637,DISTRIBUTOR,756.32,244701,2024-11-08 04:38:02,202403
202304,20230426,10039,3995,708,DIRECT,2087.88,109573,2024-08-31 00:14:55,202304
202404,20240428,96543,8576,275,DISTRIBUTOR,1440.74,175929,2023-01-09 20:32:13,202404
202305,20230526,37820,6243,540,INDIRECT,1842.02,265544,2023-01-11 11:49:34,202305
202407,20240711,15649,2368,336,DIRECT,832.75,301392,2024-02-19 21:21:47,202407
202311,20231127,80878,3820,106,DISTRIBUTOR,3131.94,258122,2024-04-23 19:38:15,202311
202409,20240905,90670,8171,584,INDIRECT,2220.26,458421,2025-07-16 01:23:30,202409
202410,20241015,92397,5144,176,DIRECT,1725.76,263167,2024-04-14 00:36:53,202410
202308,20230807,62097,6814,325,DIRECT,1771.91,460913,2023-10-04 17:53:58,202308
202412,20241202,54858,4169,760,INDIRECT,3899.06,100470,2023-01-21 11:04:02,202412
202302,20230217,83133,9095,428,INDIRECT,2072.20,91539,2024-02-25 16:51:06,202302
202405,20240521,15750,6985,800,INDIRECT,2580.81,99291,2025-02-25 00:07:16,202405
202301,20230107,36535,1281,849,DIRECT,442.43,468521,2024-08-08 17:46:19,202301
202410,20241019,31275,7523,691,DISTRIBUTOR,1934.70,473183,2023-02-23 00:35:42,202410
202401,20240110,53553,8428,985,INDIRECT,1405.74,449730,2023-01-11 03:12:16,202401
202302,20230201,68295,2282,741,INDIRECT,3747.37,109424,2024-05-07 07:52:50,202302
202410,20241027,59649,3935,466,DIRECT,2480.65,84268,2025-03-24 04:38:31,202410
202406,20240614,71847,6116,165,DIRECT,2333.80,471804,2023-10-30 07:45:02,202406
202312,20231208,19236,3969,173,DISTRIBUTOR,4725.82,453297,2023-10-17 01:39:28,202312
202307,20230705,88565,1107,773,INDIRECT,3274.20,71362,2024-11-09 10:20:51,202307
202312,20231212,55529,4822,806,INDIRECT,2086.67,350778,2024-11-02 23:02:59,202312
202402,20240225,16229,5172,421,INDIRECT,1654.36,328925,2023-05-19 09:22:12,202402
202303,20230326,35048,9642,131,DIRECT,1803.47,63391,2024-03-21 04:00:08,202303
202305,20230513,76366,9823,353,DISTRIBUTOR,3861.96,63710,2024-08-12 10:23:50,202305
202409,20240917,63831,1262,897,INDIRECT,3685.72,143979,2023-11-23 11:42:27,202409
202408,20240801,75373,4629,472,INDIRECT,3889.89,365277,2023-05-12 06:16:05,202408
202402,20240216,30910,9319,822,INDIRECT,1656.25,134875,2023-05-07 13:09:10,202402
202407,20240708,56605,2593,646,DISTRIBUTOR,3960.04,150502,2025-11-02 10:21:27,202407
202306,20230627,15627,1963,851,DIRECT,146.33,464147,2025-01-05 05:18:14,202306
202306,20230607,83394,6664,862,INDIRECT,2081.54,483542,2024-09-28 19:26:00,202306
202307,20230721,11500,7689,740,DISTRIBUTOR,4046.71,141170,2024-10-16 02:17:34,202307
202304,20230416,63002,7131,369,INDIRECT,1439.14,156519,2025-07-23 15:06:25,202304
202408,20240815,11600,1419,514,DISTRIBUTOR,4562.86,144323,2025-03-23 17:39:40,202408
202312,20231202,60139,2649,592,INDIRECT,266.78,254916,2025-04-26 22:17:45,202312
202308,20230817,86636,4904,605,DIRECT,3724.05,382182,2025-06-28 15:40:17,202308
202404,20240403,39917,8760,599,DIRECT,1504.95,481616,2024-10-31 13:37:16,202404
202401,20240113,94394,7050,243,DIRECT,2076.38,49299,2025-04-09 12:06:58,202401
202311,20231111,16278,2588,441,DISTRIBUTOR,4884.90,69118,2023-05-07 11:07:11,202311
202311,20231112,17352,3083,648,DISTRIBUTOR,4631.61,239410,2024-05-03 04:14:18,202311
202401,20240124,40231,6439,504,DISTRIBUTOR,3856.68,264473,2024-11-06 10:44:59,202401
202302,20230206,33750,7390,853,DIRECT,4949.23,98178,2024-06-08 21:16:56,202302
202303,20230328,58801,7374,535,DIRECT,3348.14,82077,2024-07-05 18:23:56,202303
202310,20231021,58211,5403,110,DISTRIBUTOR,2079.49,239620,2024-10-13 06:42:36,202310
202409,20240925,60249,4472,130,DISTRIBUTOR,230.15,169699,2023-03-05 05:08:58,202409
202307,20230725,71204,7699,231,INDIRECT,1134.16,165923,2024-05-30 07:26:41,202307
202407,20240713,46337,1920,202,DIRECT,4870.50,310197,2025-06-23 23:08:26,202407
202402,20240228,68315,7288,775,DISTRIBUTOR,4667.98,137678,2025-02-28 00:33:17,202402
202304,20230415,53751,3598,285,DISTRIBUTOR,2158.70,96376,2024-04-01 21:58:07,202304
202409,20240918,76101,6326,501,INDIRECT,2202.33,193906,2024-12-28 13:20:54,202409
202401,20240123,77963,2598,668,INDIRECT,4965.42,226835,2023-10-17 18:39:27,202401
202409,20240907,51750,4533,450,DISTRIBUTOR,1356.74,213371,2024-06-20 13:00:01,202409
202310,20231008,24969,3746,534,DIRECT,3285.54,61971,2023-04-25 10:04:59,202310
202306,20230602,52381,2778,135,DISTRIBUTOR,1959.74,323980,2023-10-21 20:58:23,202306
202410,20241006,28302,5134,171,DISTRIBUTOR,927.88,253186,2023-08-12 15:18:00,202410
202401,20240117,61540,5179,785,INDIRECT,1353.57,132594,2024-07-10 00:11:30,202401
202312,20231220,23009,9413,476,DIRECT,2625.82,7177,2025-05-24 01:24:52,202312
202410,20241016,27080,9697,493,DISTRIBUTOR,2079.27,269453,2024-01-22 04:11:11,202410
202412,20241209,15702,4827,539,DISTRIBUTOR,4908.12,178153,2025-05-14 23:21:12,202412
202404,20240410,95147,5063,662,DIRECT,141.57,385051,2023-06-04 04:44:10,202404
202404,20240416,46248,6528,571,DISTRIBUTOR,2214.57,126899,2024-12-09 19:53:31,202404
202310,20231006,23234,6936,471,DISTRIBUTOR,1697.66,274052,2023-01-02 09:13:24,202310
202310,20231014,18685,9599,298,DISTRIBUTOR,689.90,177127,2023-10-14 07:01:43,202310
202307,20230726,28601,2697,603,DISTRIBUTOR,3246.95,57605,2023-03-31 00:07:27,202307
202307,20230721,79569,4772,312,DIRECT,4266.58,296932,2025-05-12 23:21:44,202307
202408,20240819,15855,3008,682,DIRECT,152.31,144854,2025-03-06 01:35:31,202408
202407,20240704,62594,7593,921,DISTRIBUTOR,4540.51,180991,2024-10-10 15:48:28,202407
202412,20241209,67769,2493,211,INDIRECT,186.27,332844,2025-05-07 15:59:26,202412
202402,20240217,43346,4410,350,DISTRIBUTOR,2497.54,159515,2025-08-26 19:37:21,202402
202403,20240306,30584,8461,264,DIRECT,4685.24,48795,2023-04-01 20:44:50,202403
202304,20230409,32829,5092,637,DIRECT,2458.90,224376,2024-01-18 14:37:23,202304
202302,20230215,30233,3553,374,DISTRIBUTOR,3442.35,44216,2025-10-25 04:33:39,202302
202310,20231021,72380,4297,331,DIRECT,177.24,138507,2024-08-11 03:43:35,202310
202307,20230727,23678,5905,548,DISTRIBUTOR,256.33,98390,2024-11-02 07:28:57,202307
202311,20231118,69313,2186,118,DIRECT,134.12,9602,2024-01-07 15:11:05,202311
202406,20240620,20322,4420,808,DIRECT,3203.41,231751,2024-03-10 01:11:13,202406
202309,20230907,17136,6814,481,DISTRIBUTOR,245.34,94430,2025-08-11 09:18:03,202309
202305,20230524,94371,1630,424,DIRECT,3511.76,186408,2025-10-18 22:30:03,202305
202308,20230807,58701,6749,249,DIRECT,2936.16,108664,2025-01-12 01:39:10,202308
202406,20240623,14249,5684,875,DISTRIBUTOR,4039.82,30051,2023-10-07 19:00:14,202406
202407,20240727,90908,7388,794,INDIRECT,3088.74,444743,2024-07-10 01:59:47,202407
